date,regime,crisis_prob,defensive_weight,portfolio_return,equity_return,portfolio_cumret,equity_cumret,prob_bucket
2009-05-31,1.0,0.9388147997266564,1.0,-0.00976886933303978,0.05845361979874508,2.290967411230715,0.927361426933337,Very High (70-100%)
2009-06-30,1.0,0.9769591718570021,1.0,-0.0022327442594649097,-0.0006550848554733868,2.2858522668946684,0.9267539265070028,Very High (70-100%)
2009-07-31,1.0,0.4272206881096905,0.31805172027422624,0.04400916611187021,0.07460587830892695,2.386450719015631,0.9958952171703045,Med (30-50%)
2009-08-31,0.0,0.16871233133363642,0.0,0.02350760896610921,0.036939625219954086,2.4425504693351408,1.0326832132509203,Low (0-30%)
2009-09-30,0.0,0.0053324833642358896,0.0,0.04102336548766228,0.03545706321348807,2.5427521099607375,1.0692991272226662,Low (0-30%)
2009-10-31,0.0,0.02937907203447807,0.0,-0.017452242883252488,-0.019224885946907855,2.4983753825457997,1.0487419734586823,Low (0-30%)
2009-11-30,0.0,0.339479257531947,0.09869814382986758,0.03386563532868908,0.06160642580559039,2.58298445216527,1.113351218035773,Med (30-50%)
2009-12-31,1.0,0.26369812637023793,0.0,0.01628324877535485,0.019100912946663717,2.6250438305827504,1.1346172427305363,Low (0-30%)
2010-01-31,0.0,0.03972418449916511,0.0,-0.020522307153106364,-0.036342272368931616,2.5711718748011645,1.093382673860737,Low (0-30%)
2010-02-28,0.0,0.060397185252988275,0.0,0.01357421399787342,0.031194532856186896,2.606073512055029,1.1274902356048713,Low (0-30%)
2010-03-31,0.0,0.003950377016194351,0.0,0.031006019414771588,0.0608797773062435,2.6868774779661293,1.19613159006346,Low (0-30%)
2010-04-30,0.0,0.0278248382979544,0.0,0.006051665450265211,0.01547024827117549,2.7031375615686324,1.2146360427267375,Low (0-30%)
2010-05-31,1.0,0.9311048769511057,1.0,0.014431770863775773,-0.07945486775723487,2.7421486234704564,1.1181272965787135,Very High (70-100%)
2010-06-30,1.0,0.9635464053801699,1.0,0.012362139694484369,-0.0517407321547223,2.776047447816836,1.0602745716115505,Very High (70-100%)
2010-07-31,0.0,0.09542899012710727,0.0,0.03394114754136138,0.0683008588149503,2.8702696838250072,1.1326922354322728,Low (0-30%)
2010-08-31,1.0,0.9537974316163579,1.0,0.03193154380185301,-0.04498071889060229,2.961921825957196,1.081742924400726,Very High (70-100%)
2010-09-30,0.0,0.039583498565156985,0.0,0.032087585206437244,0.08955455044369742,3.056962744922404,1.1786179256910836,Low (0-30%)
2010-10-31,0.0,0.006047870184320551,0.0,0.01949032358658251,0.038202241286440675,3.116543938013069,1.2236437720728586,Low (0-30%)
2010-11-30,0.0,0.16182377057509925,0.0,-0.0006707512890429005,0.0,3.114453512149288,1.2236437720728586,Low (0-30%)
2010-12-31,0.0,0.0031334814726699228,0.0,0.025166989253457287,0.06685205985021092,3.192834930219942,1.3054468787588112,Low (0-30%)
2011-01-31,0.0,0.00891979947703745,0.0,0.003668574602919042,0.023300173364714682,3.2045480833562596,1.335864017352317,Low (0-30%)
2011-02-28,0.0,0.013538601942936376,0.0,0.026917583514199605,0.03473757092860352,3.2908067740152704,1.3822686884060624,Low (0-30%)
2011-03-31,0.0,0.005573544264511657,0.0,0.0025121922907856515,0.0001200116830291087,3.2990739134234164,1.3824345767977564,Low (0-30%)
2011-04-30,0.0,0.1261380339070616,0.0,0.024894823648317303,0.02896145974042663,3.3812037767008563,1.4224719001374584,Low (0-30%)
2011-05-31,0.0,0.06147959633141495,0.0,-0.016430437982250433,-0.011214514324968339,3.325649117742422,1.406519568636502,Low (0-30%)
2011-06-30,0.0,0.36241293291131743,0.1560323322782936,-0.01742762681452516,-0.016869589609378455,3.267690946002352,1.382792160736044,Med (30-50%)
2011-07-31,0.0,0.24587917095979733,0.0,0.007676009411972766,-0.020004726983836485,3.292773772459284,1.3551297810851302,Low (0-30%)
2011-08-31,1.0,0.9870212084040942,1.0,0.02626644393455228,-0.05497559238792693,3.37926323014275,1.2806307186074535,Very High (70-100%)
2011-09-30,1.0,0.9855134091422488,1.0,0.03730825918996488,-0.06942099209948405,3.505337658604034,1.191728063608649,Very High (70-100%)
2011-10-31,1.0,0.9952927459772479,1.0,-0.023124133264585657,0.1091473371290057,3.424279763449104,1.3218020083334392,Very High (70-100%)
2011-11-30,1.0,0.7529099696801748,1.0,0.011258774972760194,-0.004063849514174933,3.4628329587495537,1.316430403884038,Very High (70-100%)
2011-12-31,0.0,0.9624418294439242,1.0,0.014147277511117879,0.010448323679333127,3.5118226175916285,1.3301848948451336,Very High (70-100%)
2012-01-31,0.0,0.0848634108988393,0.0,0.018197400910185083,0.04637455993276318,3.575728661689399,1.3918716339727855,Low (0-30%)
2012-02-29,0.0,0.137453816795984,0.0,0.02565891157953835,0.04340511128174085,3.667477967252108,1.4522859771352727,Low (0-30%)
2012-03-31,0.0,0.0059108321879639365,0.0,-0.005132799992816205,0.032164309875931885,3.6486535363681427,1.4989977533323222,Low (0-30%)
2012-04-30,0.0,0.0822461281014847,0.0,0.0034333971722132813,-0.006675644379282808,3.661180813102295,1.4889909774057317,Low (0-30%)
2012-05-31,0.0,0.8267561173822899,1.0,0.04543860997108694,-0.06005605715447648,3.827539780102477,1.3995680501641532,Very High (70-100%)
2012-06-30,0.0,0.019109796654565785,0.0,0.023333502018055,0.04058114702625315,3.916849687285684,1.4563641269811112,Low (0-30%)
2012-07-31,0.0,0.12134163589601216,0.0,0.016576205767186405,0.011829692965261263,3.981776193661271,1.4735924674489185,Low (0-30%)
2012-08-31,0.0,0.012449605664050022,0.0,0.015488982732259021,0.025052542767311614,4.0434498563686105,1.5105097057612709,Low (0-30%)
2012-09-30,0.0,0.0051903252246394875,0.0,0.019882415581276888,0.02535095454935621,4.123843406794986,1.5488025686583862,Low (0-30%)
2012-10-31,0.0,0.005066830611649762,0.0,-0.004823306296645096,-0.018198213017448617,4.103952846924614,1.5206171295919693,Low (0-30%)
2012-11-30,0.0,0.05903017339771349,0.0,0.011333960857776847,0.005659723987729848,4.15046688785382,1.5292234028364737,Low (0-30%)
2012-12-31,0.0,0.014715145658187555,0.0,-0.006187675875177663,0.008934687768581417,4.124785144021123,1.5428865364692252,Low (0-30%)
2013-01-31,0.0,0.008240315330501772,0.0,0.014557642944251957,0.051189839148214844,4.184832293369538,1.6218666500950312,Low (0-30%)
2013-02-28,0.0,0.0066405615005969846,0.0,0.006381603602754529,0.012758948038065432,4.211538234209828,1.642559962408265,Low (0-30%)
2013-03-31,0.0,0.012424614614010506,0.0,0.01768241710832439,0.03797141076979904,4.286008409934782,1.7049302814548948,Low (0-30%)
2013-04-30,0.0,0.01581878730221082,0.0,0.007669040909414791,0.019212085786551203,4.318877983768668,1.737685548282295,Low (0-30%)
2013-05-31,0.0,0.019226740682818134,0.0,-0.00821086434197819,0.023609770354955595,4.283416262534387,1.7787119050263651,Low (0-30%)
2013-06-30,0.0,0.15365064832495043,0.0,-0.022545963686458576,-0.013344938906500126,4.186842515025301,1.7549751033215237,Low (0-30%)
2013-07-31,0.0,0.13102217722403875,0.0,0.03696629076461818,0.051677509452758175,4.341614552821392,1.845667845812777,Low (0-30%)
2013-08-31,0.0,0.005717110142248594,0.0,-0.022904361919311503,-0.02999247179159059,4.242172641789421,1.7903117050105917,Low (0-30%)
2013-09-30,0.0,0.01834302907471144,0.0,0.02508931021427581,0.0316464600593247,4.348605827181789,1.8469687328769508,Low (0-30%)
2013-10-31,0.0,0.0017472438059302413,0.0,0.03292846062827999,0.04630689588912862,4.491798722950054,1.9324961217007597,Low (0-30%)
2013-11-30,0.0,0.004183397145522223,0.0,0.016417003242617283,0.029637490274055045,4.565540597149909,1.9897704567123151,Low (0-30%)
2013-12-31,0.0,0.0088524849695319,0.0,0.016879888222027108,0.02592644625972529,4.642606412102926,2.041358133527456,Low (0-30%)
2014-01-31,0.0,0.03269505696819268,0.0,-0.025122528891334886,-0.035248335812711695,4.525972398383773,1.9694036565228699,Low (0-30%)
2014-02-28,0.0,0.005273280610524226,0.0,0.04053795302642062,0.04551611540743261,4.709446054868332,2.0590432606369844,Low (0-30%)
2014-03-31,0.0,0.0050991484436653375,0.0,0.004023620158724718,0.008295415953464946,4.728395076951126,2.076123880950147,Low (0-30%)
2014-04-30,0.0,0.005241680414083001,0.0,0.005498464429909832,0.006951306743638641,4.754393989092303,2.090555654884425,Low (0-30%)
2014-05-31,0.0,0.013142459553924254,0.0,0.017322969298259456,0.02320624247655978,4.836754210197178,2.1390695963224164,Low (0-30%)
2014-06-30,0.0,0.009347874363305992,0.0,0.015875889935329218,0.020645052194629754,4.913541987682509,2.1832307997864384,Low (0-30%)
2014-07-31,0.0,0.014162427210031123,0.0,-0.013138409593780275,-0.013437782276550458,4.848985860492098,2.1538930196394492,Low (0-30%)
2014-08-31,0.0,0.14296012996071433,0.0,0.030965531266835416,0.039463759635029794,4.999137283767609,2.238893736046069,Low (0-30%)
2014-09-30,0.0,0.025496649908246176,0.0,-0.016940786864061145,-0.013795944909909763,4.91444796453912,2.2080060814044353,Low (0-30%)
2014-10-31,0.0,0.09677863460290102,0.0,0.018433236382399305,0.023550553552597497,5.005037145558471,2.2600058468690114,Low (0-30%)
2014-11-30,0.0,0.7050523414914577,1.0,0.02161268245992415,0.027471987890309357,5.113209424085551,2.322092700126225,Very High (70-100%)
2014-12-31,0.0,0.17033580301699305,0.0,-0.0031998274545171814,-0.002536513110222627,5.096848036189666,2.3162026815492025,Low (0-30%)
2015-01-31,1.0,0.5284094453306725,0.5710236133266812,0.024283427150556067,-0.02962928034822976,5.220616974173932,2.2475752629542596,High (50-70%)
2015-02-28,0.0,0.05993249591942015,0.0,0.046515498244456645,0.05620455107457056,5.463456573871101,2.3738992216149137,Low (0-30%)
2015-03-31,0.0,0.01663609135895767,0.0,-0.005222477459667353,-0.01570541841066231,5.434923795062188,2.336616141074706,Low (0-30%)
2015-04-30,0.0,0.005598211782397487,0.0,0.0019413894609631396,0.00983373264970644,5.44547509883906,2.3595937995110234,Low (0-30%)
2015-05-31,0.0,0.0019176700713255364,0.0,0.01049167604319932,0.01285618801552646,5.502607259477387,2.3899291810378074,Low (0-30%)
2015-06-30,0.0,0.006706946107022233,0.0,-0.017576623827828975,-0.020312279714828296,5.405890001605273,2.3413842710139368,Low (0-30%)
2015-07-31,0.0,0.03600361975186175,0.0,0.014552152456582356,0.02258911673641939,5.484557337072147,2.3942740736366868,Low (0-30%)
2015-08-31,1.0,0.986410380658789,1.0,-0.00575445153695286,-0.06094965149885545,5.452996717674326,2.248343903255786,Very High (70-100%)
2015-09-30,0.0,0.9521367406082217,1.0,0.014618335496421038,-0.02551625009790981,5.532710453154173,2.1909745979142006,Very High (70-100%)
2015-10-31,0.0,0.30435625291580726,0.01089063228951817,0.06837687712268675,0.08505976681274952,5.9110199159649,2.37733838630544,Med (30-50%)
2015-11-30,0.0,0.061907074269830505,0.0,0.007442583702333447,0.0036553448617397954,5.955013176455629,2.3860283779604385,Low (0-30%)
2015-12-31,0.0,0.31854290565933263,0.046357264148331606,-0.01824843942286512,-0.017282584336259954,5.846343479242715,2.344791641289628,Med (30-50%)
2016-01-31,0.0,0.32445622401161595,0.06114056002903989,-0.05048668475655204,-0.04978676663196058,5.551180979027665,2.2280520470441694,Med (30-50%)
2016-02-29,0.0,0.1412415789464304,0.0,0.005703949864916987,-0.0008260876535061135,5.582844637023119,2.2262114807567372,Low (0-30%)
2016-03-31,0.0,0.06762617828546238,0.0,0.06466471015198941,0.06726574383668682,5.943857667299809,2.375959251947611,Low (0-30%)
2016-04-30,0.0,0.030406233500392784,0.0,0.004358127552073759,0.003941437086942612,5.969761757165272,2.3853239458603017,Low (0-30%)
2016-05-31,0.0,0.00744100948334935,0.0,0.019612967945911546,0.01701149719766959,6.086846503153283,2.4259018774808383,Low (0-30%)
2016-06-30,0.0,0.10758220731501167,0.0,0.012272587776787457,0.0034760430980322887,6.1615478611470635,2.434334416958559,Low (0-30%)
2016-07-31,0.0,0.0048323599886720345,0.0,0.0266918209960523,0.036471080535588785,6.32601079371541,2.52311722353001,Low (0-30%)
2016-08-31,0.0,0.003085610849167228,0.0,-0.0035921264297239406,0.001197609102221886,6.303286963148586,2.5261389316828824,Low (0-30%)
2016-09-30,0.0,0.009786862323535426,0.0,-0.0016854269532914773,5.802714885971838e-05,6.292663233406564,2.5262855163227114,Low (0-30%)
2016-10-31,0.0,0.05540965642235893,0.0,-0.019074056912398094,-0.017336770520519074,6.172636616762013,2.4824878840569133,Low (0-30%)
2016-11-30,0.0,0.05590352246906722,0.0,0.024335040920710906,0.03683822231174516,6.322847981419594,2.573938324616016,Low (0-30%)
2016-12-31,0.0,0.008156539937377708,0.0,0.018097342141575667,0.02027187556698906,6.437274724648516,2.626116882049736,Low (0-30%)
2017-01-31,0.0,0.0027380014749771543,0.0,0.016509260513883076,0.01789431322100077,6.543549370077173,2.673109440092092,Low (0-30%)
2017-02-28,0.0,0.0033020209056117255,0.0,0.031417306827618625,0.039291768671392724,6.749130068378558,2.7781406378455062,Low (0-30%)
2017-03-31,0.0,0.006911297349194221,0.0,-4.293193356638816e-05,0.0012501252206038593,6.7488403151748315,2.7816136615232616,Low (0-30%)
2017-04-30,0.0,0.009194820813157334,0.0,0.008285916622350146,0.009926242518967898,6.804760643323926,2.809224633321616,Low (0-30%)
2017-05-31,0.0,0.009036625206059839,0.0,0.009295524297531017,0.014112564656038717,6.868014461222826,2.848869997592704,Low (0-30%)
2017-06-30,0.0,0.004142463431299923,0.0,0.00719323071202555,0.006375246959200442,6.917417673775929,2.8670322473820145,Low (0-30%)
2017-07-31,0.0,0.002828634976592833,0.0,0.025015305453907895,0.020554038008299802,7.090458989837695,2.9259613371657256,Low (0-30%)
2017-08-31,0.0,0.03478579637790228,0.0,0.005040477145727486,0.0029178170083075106,7.12619828632869,2.934498756920958,Low (0-30%)
2017-09-30,0.0,0.0026188367131765923,0.0,0.02331572046900568,0.020149236037536156,7.292350733579438,2.9936266650260146,Low (0-30%)
2017-10-31,0.0,0.0029845863257715903,0.0,0.026174312590628773,0.023564094967277294,7.483223001200648,3.0641687680572613,Low (0-30%)
2017-11-30,0.0,0.00349568008410561,0.0,0.025109918253036212,0.030565779589524444,7.6711261190300375,3.1578274752468043,Low (0-30%)
2017-12-31,0.0,0.003273785364198791,0.0,0.006947755007575323,0.012128031403090267,7.72442322393727,3.196125706032139,Low (0-30%)
2018-01-31,0.0,0.006666135788943526,0.0,0.05688986091180161,0.05635951137446793,8.163864586770952,3.3762577891154866,Low (0-30%)
2018-02-28,0.0,0.4460168973755911,0.36504224343897773,-0.013874148842778395,-0.036360727860298314,8.050597914361804,3.253494598459246,Med (30-50%)
2018-03-31,0.0,0.07171537065484959,0.0,-0.01698254245665226,-0.027410662755172788,7.913878293479718,3.1643141552451035,Low (0-30%)
2018-04-30,0.0,0.014542986861983407,0.0,0.00017115348839578392,0.0051684870268144945,7.915232781356386,3.180668871905253,Low (0-30%)
2018-05-31,0.0,0.012898001547971993,0.0,0.025656263032535445,0.024309057315211824,8.118308075558613,3.257987933813108,Low (0-30%)
2018-06-30,0.0,0.0028799482458305675,0.0,0.003943086622603219,0.005750660199846047,8.150319267529518,3.2767235153556658,Low (0-30%)
2018-07-31,0.0,0.0011438525178591832,0.0,0.025013841862270333,0.03704711119142434,8.354190064814516,3.398116655772602,Low (0-30%)
